"","STATE","COUNTY","GROCPC","SNAPStoresPERTHO","SNAPRedemp","AMB_PAR06","PCT_FREE_LUNCH","PCT_REDUCED_LUNCH","PC_FRUVEG","PC_SNACKS","PC_SODA","PC_MEAT","PC_FATS","PC_PREPFOO","MILK_PRICE","SODA_PRICE","PCT_DIABET","PCT_OBESE_ADULTS","PCT_Child_OBESITY","PctNHWhite","PctNHBlack","PctHisp08","PctNHAsian","PctNHNA08","Median_Inc","Percent_Poverty","metro"
"2624","Texas","Haskell",0.574,1.15,144413,80,52.1,14.1,144,100,69,69,16,257,1.05,1,11.6,27.1,15.2,70.1,3.4,24.5,0.3,0.4,32817,22.2,0
"2625","Texas","Hays",0.106,0.234,379968,83,32.5,9.8,235,118,68,120,17,314,1.11,0.99,6.7,24.8,16,60.9,4.1,32.4,1.1,0.3,57410,14.2,1
"2626","Texas","Hemphill",0.298,0.576,48221,65,32.1,7.3,144,100,69,69,16,257,1.05,1,10.4,26.3,NA,75.8,1.5,21.2,0.3,0.7,56489,8.7,0
"2627","Texas","Henderson",0.165,0.609,193701,95,45.5,10.4,149,103,71,69,16,281,1.06,1.01,9.4,28.7,11.2,81.7,6.4,10,0.3,0.5,40145,15.4,0
"2628","Texas","Hidalgo",0.112,1.137,285797,93,19.5,2.2,144,100,69,69,16,257,1.05,1,9.7,28.7,15.8,8.8,0.5,89.6,0.7,0.1,30513,34.8,1
"2629","Texas","Hill",0.171,0.673,167772,86,47.6,10.5,149,103,71,69,16,281,1.06,1.01,9.4,28.5,14.9,73.2,6.9,18.2,0.4,0.3,38020,16.3,0
"2630","Texas","Hockley",0.09,0.45,321764,88,47.6,10.4,144,100,69,69,16,257,1.05,1,8.9,26.5,16.6,52.2,3.6,42.8,0.2,0.4,42371,17.6,0
"2631","Texas","Hood",0.245,0.415,199762,92,30.8,6.6,149,103,71,69,16,281,1.06,1.01,10.8,26.2,16,86.7,1.2,10,0.6,0.6,58205,10.1,0
"2632","Texas","Hopkins",0.089,0.444,213254,85,40.1,12.1,149,103,71,69,16,281,1.06,1.01,10.7,29.2,13.7,76.8,7.5,13.6,0.6,0.6,39912,15.8,0
"2633","Texas","Houston",0.132,1.057,147855,93,56,6.7,144,100,69,69,16,257,1.05,1,11.4,29.9,17.3,63,25.8,9.8,0.3,0.3,33272,26.1,0
"2634","Texas","Howard",0.093,0.522,279830,74,39.1,10.5,144,100,69,69,16,257,1.05,1,9.1,28.4,10.2,51.8,4.2,42,0.7,0.4,38661,21.2,0
"2635","Texas","Hudspeth",0.617,2.869,15338,103,76.9,8.2,144,100,69,69,16,257,1.05,1,9.5,26.1,16.4,22.1,0.8,75.4,0.1,1.1,26625,30.1,0
"2636","Texas","Hunt",0.169,0.592,208218,92,43.8,9,149,103,71,69,16,281,1.06,1.01,9.9,28.9,17.1,76.4,8.8,12,0.7,0.7,45396,14.4,1
"2637","Texas","Hutchinson",0.184,0.697,126768,91,34,9,144,100,69,69,16,257,1.05,1,10.8,27.8,15.4,74.4,2.9,19.2,0.5,1.5,49548,11.7,0
"2638","Texas","Irion",0.581,0.589,17337,NA,33,10.1,144,100,69,69,16,257,1.05,1,9.4,26.5,NA,70.3,2.9,25.9,NA,0.4,49332,9.4,1
"2639","Texas","Jack",0.227,0.341,95888,66,29.8,11.9,149,103,71,69,16,281,1.06,1.01,10,27.4,9.9,80.7,6.2,11.4,0.4,0.6,43173,14.9,0
"2640","Texas","Jackson",0.214,0.707,114554,84,37.6,8.6,149,103,71,69,16,281,1.06,1.01,11,27.7,17.4,63,7.4,28.2,0.5,0.3,44278,13.4,0
"2641","Texas","Jasper",0.087,0.756,285965,100,44.9,8.5,144,100,69,69,16,257,1.05,1,10.5,28.9,7.2,75.6,17.2,5.1,0.5,0.4,38264,20.5,0
"2642","Texas","Jeff Davis",0.89,0.879,33708,NA,6.3,2.5,144,100,69,69,16,257,1.05,1,9.8,24.2,NA,62.1,0.8,36.1,0.1,0.3,42055,12.2,0
"2643","Texas","Jefferson",0.194,0.835,200981,100,50.9,8.1,144,100,69,69,16,257,1.05,1,12.3,30.3,15.1,47.5,34,14.4,2.7,0.3,44155,17.3,1
"2644","Texas","Jim Hogg",1.414,2.592,55358,72,38.7,17,144,100,69,69,16,257,1.05,1,10,26.9,15.2,9.5,0.5,89.4,0.1,0.4,33104,22.8,0
"2645","Texas","Jim Wells",0.243,1.193,201126,89,56.1,10.2,144,100,69,69,16,257,1.05,1,8.9,27,14.4,21.6,0.6,76.8,0.5,0.2,37414,21.6,0
"2646","Texas","Johnson",0.1,0.404,209575,100,33,9.5,149,103,71,69,16,281,1.06,1.01,9.4,28.7,13.7,77.2,3.5,16.6,0.7,0.5,53819,9.4,1
"2647","Texas","Jones",0.156,0.729,67398,207,45.1,15.1,144,100,69,69,16,257,1.05,1,9.4,27.1,13.7,62.3,12.6,23.4,0.5,0.3,37797,23.6,1
"2648","Texas","Karnes",0.266,0.797,166650,87,50.3,10.1,235,118,68,120,17,314,1.11,0.99,8.6,29,21.4,39.2,10.8,49,0.4,0.3,33394,27.5,0
"2649","Texas","Kaufman",0.114,0.408,197463,91,34.5,7.6,149,103,71,69,16,281,1.06,1.01,8.3,26.9,16.3,69.8,10.4,17.3,0.9,0.5,58497,9.9,1
"2650","Texas","Kendall",0.064,0.243,207959,92,21,5.3,235,118,68,120,17,314,1.11,0.99,8.2,24.9,14.6,77,1.1,20.1,0.6,0.3,71262,7.7,1
"2651","Texas","Kenedy",NA,NA,NA,NA,34.9,1.2,144,100,69,69,16,257,1.05,1,9.5,26.9,NA,22.9,NA,76.3,0.5,0.3,29587,16.4,0
"2652","Texas","Kent",1.377,2.825,3678,NA,28.9,2.1,144,100,69,69,16,257,1.05,1,11.1,25.9,NA,85.2,0.3,14.3,NA,0.1,35804,11.4,0
"2653","Texas","Kerr",0.147,0.559,176533,90,39.9,11,235,118,68,120,17,314,1.11,0.99,10.1,25.4,21,73.8,1.8,22.6,0.6,0.3,42406,13.3,0
"2654","Texas","Kimble",0.45,1.354,62797,85,47.2,6.7,235,118,68,120,17,314,1.11,0.99,10.3,25.7,12.3,73.6,0.2,24.8,0.5,0.2,37046,17.4,0
"2655","Texas","King",NA,NA,NA,NA,17.2,16.1,144,100,69,69,16,257,1.05,1,8.9,27.9,NA,81.1,3.9,13.9,NA,0.7,44939,12.3,0
"2656","Texas","Kinney",0.303,1.237,56510,78,55,10.2,235,118,68,120,17,314,1.11,0.99,10.6,26,12.8,45.5,2.2,50.9,0.4,0.2,35576,21.5,0
"2657","Texas","Kleberg",0.131,1.301,174927,90,58.4,10.4,144,100,69,69,16,257,1.05,1,8.6,27,14.3,25.1,3.3,68.4,2,0.4,36659,24.2,0
"2658","Texas","Knox",0.572,1.474,51589,70,48.9,10.6,144,100,69,69,16,257,1.05,1,11.8,26.9,23.6,63,8.7,26.3,0.5,0.3,31469,21.1,0
"2659","Texas","Lamar",0.122,0.852,217229,89,43.6,9.3,149,103,71,69,16,281,1.06,1.01,10.6,26.5,13.3,78.4,13,5.5,0.6,1.1,37104,17.4,0
"2660","Texas","Lamb",0.434,1.031,117581,89,58.6,9.6,144,100,69,69,16,257,1.05,1,10.1,27.5,12,44.2,4.5,50,0.1,0.3,35137,21.3,0
"2661","Texas","Lampasas",0.048,0.33,258215,91,35.3,10.6,144,100,69,69,16,257,1.05,1,8.7,26.2,11.6,77.4,3.4,16.4,1,0.5,46906,14.7,1
"2662","Texas","La Salle",0.335,1.706,78482,79,64.6,7.5,235,118,68,120,17,314,1.11,0.99,8.5,27.6,18,19,3.6,76.7,0.3,0.1,29778,29.1,0
"2663","Texas","Lavaca",0.32,0.697,139376,75,26.4,11,235,118,68,120,17,314,1.11,0.99,11.1,27,21,77.4,6.6,15.1,0.2,0.2,43814,13.1,0
"2664","Texas","Lee",0.307,0.549,82894,77,49.1,10.8,235,118,68,120,17,314,1.11,0.99,10.2,26.2,16,66.9,11.1,20.8,0.2,0.3,49336,12.9,0
"2665","Texas","Leon",0.427,0.712,79544,86,40.6,7.8,144,100,69,69,16,257,1.05,1,10.3,26.1,18.9,77.4,9.8,11.4,0.3,0.3,41212,14.8,0
"2666","Texas","Liberty",0.227,0.717,204635,100,42.7,10.5,149,103,71,69,16,281,1.06,1.01,9.5,28.2,14.7,70.8,12,15.4,0.4,0.4,48374,16.3,1
"2667","Texas","Limestone",0.269,0.811,217357,85,55.5,9.9,149,103,71,69,16,281,1.06,1.01,10.3,28.3,13.5,62.4,18.5,17.5,0.2,0.3,39314,18.1,0
"2668","Texas","Lipscomb",0.669,1.342,16521,103,41.9,16.3,144,100,69,69,16,257,1.05,1,9.7,26.1,NA,67.7,0.5,29.5,0.1,1.5,46490,12.2,0
"2669","Texas","Live Oak",0.266,0.889,50104,80,35.3,10.3,235,118,68,120,17,314,1.11,0.99,9.5,27,16.7,54.5,2.7,41.8,0.2,0.3,43376,17.8,0
"2670","Texas","Llano",0.164,0.326,166714,90,37.8,13,235,118,68,120,17,314,1.11,0.99,11.3,24.6,15.4,89.3,0.9,8.2,0.3,0.3,44370,12.8,0
"2671","Texas","Loving",NA,NA,NA,NA,NA,NA,144,100,69,69,16,257,1.05,1,9.1,24.7,NA,85.7,NA,14.3,NA,NA,50221,14.3,0
"2672","Texas","Lubbock",0.095,0.48,307794,96,45.3,9,144,100,69,69,16,257,1.05,1,7.9,26,13.3,59.7,7,30.6,1.4,0.4,44389,15.7,1
"2673","Texas","Lynn",0.171,0.865,75948,82,43.3,9,144,100,69,69,16,257,1.05,1,9.8,27.9,13.7,49,3.4,46.1,0.1,0.7,35256,19.6,0
"2674","Texas","McCulloch",0.255,1.133,132094,77,46.2,13.3,144,100,69,69,16,257,1.05,1,10.4,26.1,17.2,66.8,2.2,30.1,0.2,0.2,32743,22.7,0
"2675","Texas","McLennan",0.097,0.63,240641,93,47.1,10,144,100,69,69,16,257,1.05,1,10.1,31.3,12.6,60.9,14.4,21.8,1.5,0.3,40223,20.1,1
"2676","Texas","McMullen",1.147,1.195,3127,NA,28,13.7,235,118,68,120,17,314,1.11,0.99,10.3,27.8,NA,61.9,1.2,36.7,NA,0.2,40033,13.6,0
"2677","Texas","Madison",0.225,0.598,177802,92,53.1,8.8,149,103,71,69,16,281,1.06,1.01,9.4,29.2,17.8,57.4,21.1,19.7,0.6,0.2,36650,21.8,0
"2678","Texas","Marion",0.094,1.233,61104,90,59.8,7.7,144,100,69,69,16,257,1.05,1,12.2,29.2,15.1,72.9,21.1,3.2,0.4,0.8,31510,21.6,0
"2679","Texas","Martin",0.225,0.665,79646,87,27,6.6,144,100,69,69,16,257,1.05,1,9.1,25.9,12.3,54.1,1.9,42.8,0.4,0.2,43492,15.9,0
"2680","Texas","Mason",0.515,0.515,86753,67,39.8,18.2,235,118,68,120,17,314,1.11,0.99,10,26,NA,76.3,0.1,22.8,0.1,0.4,39217,13.9,0
"2681","Texas","Matagorda",0.136,1.073,152902,96,48.3,8.7,149,103,71,69,16,281,1.06,1.01,11.1,28.1,17.8,48.1,11.7,36.9,2.1,0.3,40578,18,0
"2682","Texas","Maverick",0.214,1.186,252600,82,1.2,0.2,235,118,68,120,17,314,1.11,0.99,9.6,26.6,16.5,3.5,0.4,94.6,0.5,1,29787,26.5,0
"2683","Texas","Medina",0.137,0.678,124316,86,36.9,11.1,235,118,68,120,17,314,1.11,0.99,8.8,28.3,19.5,48.9,2.4,47.3,0.3,0.4,44632,16.8,1
"2684","Texas","Menard",0.473,0.468,133632,77,54.6,8.5,144,100,69,69,16,257,1.05,1,11.2,26.3,NA,65.6,0.6,32.4,0.3,0.7,31211,20.8,0
"2685","Texas","Midland",0.079,0.463,215302,92,40.1,8,144,100,69,69,16,257,1.05,1,11,26.4,14.4,54.5,6.5,36.9,0.9,0.4,56320,10.1,1
"2686","Texas","Milam",0.242,1.004,127753,87,48.1,9.1,144,100,69,69,16,257,1.05,1,11,28,18.7,66.4,10,22.1,0.4,0.4,41290,16.5,0
"2687","Texas","Mills",0.399,0.8,49018,74,41.9,9.1,144,100,69,69,16,257,1.05,1,10.4,25.4,NA,81.9,1.7,15.4,0.1,0.3,35353,18.3,0
"2688","Texas","Mitchell",0.216,0.758,132996,88,47.6,11.3,144,100,69,69,16,257,1.05,1,10.2,29.1,9.7,51.4,14,33.3,0.4,0.4,35837,26.2,0
"2689","Texas","Montague",0.204,0.507,159397,86,36.1,9,144,100,69,69,16,257,1.05,1,10.8,26.4,12.4,89.2,0.9,7.8,0.3,0.7,41652,14.2,0
"2690","Texas","Montgomery",0.109,0.384,175582,106,29.8,6.8,149,103,71,69,16,281,1.06,1.01,7.9,24.9,19.5,73.7,4.6,18.3,1.8,0.4,65801,9.4,1
"2691","Texas","Moore",0.201,0.689,141336,88,45,10.5,144,100,69,69,16,257,1.05,1,8.3,28.8,16.6,42.3,1.2,54.2,1.1,0.4,43377,13.6,0
"2692","Texas","Morris",0.23,0.929,123160,85,50,11,144,100,69,69,16,257,1.05,1,13.9,29.4,13.5,69.7,22.6,5.6,0.2,0.5,36929,17.6,0
"2693","Texas","Motley",0.778,1.587,24881,NA,53.8,13.9,144,100,69,69,16,257,1.05,1,11.3,26.3,NA,79.2,3.7,15.3,0.2,0.5,34551,19,0
"2694","Texas","Nacogdoches",0.225,0.446,348650,94,52.2,8.4,144,100,69,69,16,257,1.05,1,9.1,28.4,16.6,65.8,16.2,15.8,0.8,0.3,36438,21.3,0
"2695","Texas","Navarro",0.143,0.667,194761,91,51.6,8.9,149,103,71,69,16,281,1.06,1.01,9.5,28.8,18.1,60,15.2,22.3,0.8,0.3,40730,18.5,0
"2696","Texas","Newton",0.218,0.654,120443,101,47.5,9.2,144,100,69,69,16,257,1.05,1,10.9,27.5,6.4,72.9,20.7,4.1,0.6,0.6,35524,22.3,0
"2697","Texas","Nolan",0.069,0.672,256109,173,50.7,9.3,144,100,69,69,16,257,1.05,1,10.6,26.9,11.9,61.2,5.2,32.1,0.5,0.2,36026,20.7,0
"2698","Texas","Nueces",0.094,0.95,209433,97,50.1,9,144,100,69,69,16,257,1.05,1,10,26.6,20.7,34.2,3.7,59.5,1.3,0.3,45371,17.4,1
"2699","Texas","Ochiltree",0.211,0.52,132843,94,44,10.6,144,100,69,69,16,257,1.05,1,8.3,25.9,18.3,53.1,0.3,44.4,0.6,0.7,51680,12,0
"2700","Texas","Oldham",0.485,0.97,10232,64,21.7,8,144,100,69,69,16,257,1.05,1,9.7,27.9,NA,81.7,2.7,13,0.5,1.3,44765,13.5,0
"2701","Texas","Orange",0.17,0.65,220860,100,36.1,7.6,144,100,69,69,16,257,1.05,1,9.4,30.4,7.1,83.5,8.9,5.1,1,0.5,48568,13.6,1
"2702","Texas","Palo Pinto",0.293,0.8,130333,94,41.5,9.5,149,103,71,69,16,281,1.06,1.01,9.2,29.2,18.7,78.6,2.5,16.6,0.6,0.6,41162,14,0
"2703","Texas","Panola",0.174,0.477,178116,91,32.6,8.1,144,100,69,69,16,257,1.05,1,10.5,28.7,12.7,74.5,17.6,6.1,0.4,0.4,42917,13.9,0
"2704","Texas","Parker",0.092,0.259,159777,94,23.7,7.1,149,103,71,69,16,281,1.06,1.01,9.1,28.9,13.4,85.2,2.5,10,0.6,0.6,61151,10.3,1
"2705","Texas","Parmer",0.322,1.084,38941,77,62.6,10.5,144,100,69,69,16,257,1.05,1,9.6,27.4,20.6,41.2,1.5,56.2,0.4,0.3,40346,14.2,0
"2706","Texas","Pecos",0.252,0.736,128440,77,45.8,12.4,144,100,69,69,16,257,1.05,1,9.2,25.8,14.2,29.7,4.8,64.1,0.5,0.2,37283,20.5,0
"2707","Texas","Polk",0.151,0.563,292313,104,51.3,8.2,149,103,71,69,16,281,1.06,1.01,11,28.2,16.2,73.3,11.9,11.5,0.6,1.6,36930,15.5,0
"2708","Texas","Potter",0.125,0.877,229622,94,57.4,10.3,144,100,69,69,16,257,1.05,1,8.7,29.7,11.7,52.8,9.5,33.4,2.3,0.6,36988,22.5,1
"2709","Texas","Presidio",0.133,1.339,187687,80,42.1,6.8,144,100,69,69,16,257,1.05,1,9.6,25.1,16.2,15.3,0.7,83.3,0.1,0.2,27490,21.3,0
"2710","Texas","Rains",0.179,0.625,127576,102,35.9,6.5,149,103,71,69,16,281,1.06,1.01,9.7,27.5,NA,86.7,2.9,8.4,0.5,0.7,41233,15.6,0
"2711","Texas","Randall",0.053,0.297,105033,88,23.7,7.4,144,100,69,69,16,257,1.05,1,8.6,25.2,4.9,79.4,2.3,15.1,1.4,0.6,57221,7.8,1
"2712","Texas","Reagan",0.331,0.648,60523,82,31.2,18.3,144,100,69,69,16,257,1.05,1,9.6,27.5,16.3,40.9,3.2,54.7,0.3,0.4,53698,9,0
"2713","Texas","Real",0.678,1.391,35995,90,56.5,6.9,235,118,68,120,17,314,1.11,0.99,10.5,25.4,NA,73.5,0.2,24.5,0.2,0.5,31677,18.8,0
"2714","Texas","Red River",0.382,1.312,52150,84,48.2,9.6,144,100,69,69,16,257,1.05,1,12,27.3,15,75.4,16.8,5.8,0.1,0.7,32902,18.8,0
"2715","Texas","Reeves",0.09,0.814,211385,72,56.3,14,144,100,69,69,16,257,1.05,1,10,26.9,10.7,24.8,2.3,71.8,0.5,0.3,31057,27.5,0
"2716","Texas","Refugio",0.272,1.088,100667,86,40.4,11,149,103,71,69,16,281,1.06,1.01,10.5,27.2,22.2,46.1,6.6,45.9,0.3,0.4,37211,15.5,0
"2717","Texas","Roberts",1.198,NA,NA,NA,15.4,6.5,144,100,69,69,16,257,1.05,1,10.1,27.2,NA,91.1,0.4,7.7,0.1,0.1,63265,6.7,0
"2718","Texas","Robertson",0.317,1.02,115613,88,56.7,8.3,144,100,69,69,16,257,1.05,1,11.3,29.2,17.3,59.2,21.8,17.4,0.4,0.3,37219,20.5,1
"2719","Texas","Rockwall",0.095,0.245,155125,111,16.4,4.9,149,103,71,69,16,281,1.06,1.01,8,26.8,14.3,73.6,6.2,16.4,2.4,0.3,79703,6.2,1
"2720","Texas","Runnels",0.291,1.168,78709,84,43.4,14,144,100,69,69,16,257,1.05,1,10.9,26.3,11.4,64.4,1.8,32.3,0.4,0.4,35314,18.4,0
"2721","Texas","Rusk",0.165,0.409,158559,90,48.9,9.5,144,100,69,69,16,257,1.05,1,11,28.9,16.1,68.6,17.8,11.9,0.4,0.3,42572,15.9,1
"2722","Texas","Sabine",0.297,0.795,130923,101,34.6,10.4,144,100,69,69,16,257,1.05,1,11.8,26.6,5.2,85.9,9.9,2.8,0.2,0.3,33443,15.6,0
"2723","Texas","San Augustine",0.116,0.7,152388,92,71.6,6.8,144,100,69,69,16,257,1.05,1,12.2,28.1,5.2,67,26.4,5.3,0.2,0.2,30306,24.2,0
"2724","Texas","San Jacinto",0.081,0.563,94015,98,48.4,9.5,149,103,71,69,16,281,1.06,1.01,10.6,26.9,14.8,78.4,11.7,7.7,0.6,0.4,40606,19.1,1
"2725","Texas","San Patricio",0.132,1.17,128912,88,45.9,9.7,144,100,69,69,16,257,1.05,1,9.4,27.1,15.1,42.7,2.1,53.1,0.7,0.4,44909,17.1,1
"2726","Texas","San Saba",0.845,0.68,123314,86,60.4,8.1,144,100,69,69,16,257,1.05,1,9.9,26.1,14.1,70.8,3,25.3,0.1,0.4,35739,21.2,0
"2727","Texas","Schleicher",0.357,0.709,68134,75,32.4,12.2,144,100,69,69,16,257,1.05,1,10,27,9.7,49.3,1.5,48.6,0.3,NA,44070,14.6,0
"2728","Texas","Scurry",0.125,0.501,211023,135,38,9.1,144,100,69,69,16,257,1.05,1,8.9,26.4,15.1,58.6,6.2,34,0.4,0.3,42565,18.3,0
"2729","Texas","Shackelford",0.317,1.288,32219,82,38.2,9.1,144,100,69,69,16,257,1.05,1,9.9,26,NA,88.8,0.6,9.4,NA,0.5,43294,11.5,0
"2730","Texas","Shelby",0.228,0.679,243652,88,53.5,9,144,100,69,69,16,257,1.05,1,10.6,28.4,16.1,65.2,17.7,15.8,0.2,0.3,35154,23.5,0
"2731","Texas","Sherman",NA,0.683,38160,90,47.6,13.3,144,100,69,69,16,257,1.05,1,9,26.2,10.6,62.9,0.9,35.1,NA,0.6,42684,14.2,0
"2732","Texas","Smith",0.106,0.437,247395,89,43.8,8.2,144,100,69,69,16,257,1.05,1,8.6,26.7,25.5,64.4,17.7,15.6,0.9,0.4,47027,13.1,1
"2733","Texas","Somervell",0.388,0.504,119353,102,32.4,10.1,149,103,71,69,16,281,1.06,1.01,9.5,26.5,15.4,80.5,0.9,16.8,0.3,0.6,51770,9.4,0
"2734","Texas","Starr",0.147,1.767,196833,86,41.7,1.5,144,100,69,69,16,257,1.05,1,8.5,27.1,14.7,2,0.2,97.3,0.3,0.1,23929,36.8,0
"2735","Texas","Stephens",0.211,1.043,95395,91,47.2,11.2,144,100,69,69,16,257,1.05,1,9.6,27,11.8,75.6,3.6,19.1,0.6,0.2,38168,17.5,0
"2736","Texas","Sterling",0.808,0.796,3074,NA,25,5.8,144,100,69,69,16,257,1.05,1,9.9,26.3,NA,64.1,0.1,35.2,NA,0.3,48438,11.5,0
"2737","Texas","Stonewall",0.709,1.389,29799,92,31,15.7,144,100,69,69,16,257,1.05,1,11.3,26.2,NA,76.6,3.5,17.5,0.3,0.4,37325,16.7,0
"2738","Texas","Sutton",0.234,1.171,34121,86,24.6,14.6,235,118,68,120,17,314,1.11,0.99,9,27.2,11.5,42.4,0.2,56.7,0.2,0.3,56466,11.4,0
"2739","Texas","Swisher",0.13,0.784,83864,71,53.4,12.6,144,100,69,69,16,257,1.05,1,10.2,26.7,12.9,54,7,37.7,0.1,0.5,33983,19.6,0
"2740","Texas","Tarrant",0.124,0.447,206418,105,38.7,7.5,149,103,71,69,16,281,1.06,1.01,8.1,26.1,14.5,54.2,13.6,26,4.1,0.5,56265,12.1,1
"2741","Texas","Taylor",0.095,0.828,172694,89,39.5,10.3,144,100,69,69,16,257,1.05,1,9.2,27,10.6,69.3,6.1,21,1.3,0.5,41232,16,1
"2742","Texas","Terrell",NA,1.082,NA,74,29.9,5.6,144,100,69,69,16,257,1.05,1,11.6,26.1,NA,46,0.1,51.2,0.9,1.8,30359,20.3,0
"2743","Texas","Terry",0.082,0.494,303405,83,60,9.4,144,100,69,69,16,257,1.05,1,9.4,27.3,14.4,45.3,5.3,48.3,0.2,0.3,32788,25,0
"2744","Texas","Throckmorton",0.6,1.2,16498,78,38,15.4,144,100,69,69,16,257,1.05,1,10.9,26.5,NA,86.7,0.1,12.1,0.1,0.4,34865,14.3,0
"2745","Texas","Titus",0.171,0.738,241020,83,59.2,10.5,144,100,69,69,16,257,1.05,1,8.8,27.2,16.1,50.7,9.6,37.9,0.7,0.4,40295,15.2,0
"2746","Texas","Tom Green",0.131,0.556,234088,94,40.5,10.4,144,100,69,69,16,257,1.05,1,9.7,26.6,12.8,58.9,3.8,34.5,1,0.4,42505,14.7,1
"2747","Texas","Travis",0.137,0.389,265115,94,42.1,8.6,235,118,68,120,17,314,1.11,0.99,6.7,21.7,15.3,51.8,8.1,32.9,5.5,0.4,55650,14.4,1
"2748","Texas","Trinity",0.212,0.707,135108,86,51.7,6.5,144,100,69,69,16,257,1.05,1,11.5,28.4,15.8,79.7,11.4,7.3,0.4,0.4,32925,20.8,0
"2749","Texas","Tyler",0.197,0.489,203162,95,43.2,10.7,144,100,69,69,16,257,1.05,1,10,26.1,13.1,81.3,11.7,5.2,0.2,0.4,36730,20.2,0
"2750","Texas","Upshur",0.079,0.235,328609,95,35.4,9.8,144,100,69,69,16,257,1.05,1,9.8,28.3,14.6,83.2,9.7,5,0.3,0.6,42947,14.5,1
"2751","Texas","Upton",0.33,0.635,76816,82,36.6,15.9,144,100,69,69,16,257,1.05,1,10.6,26.5,24.8,49.2,1.9,47.2,NA,1,43137,14.8,0
"2752","Texas","Uvalde",0.076,1.209,231011,85,65.6,10.1,235,118,68,120,17,314,1.11,0.99,9,26,17.5,30.7,0.8,67.3,0.5,0.2,33121,23.8,0
"2753","Texas","Val Verde",0.084,0.749,288863,81,63.2,7.9,235,118,68,120,17,314,1.11,0.99,10.6,27,17.7,19.1,1.2,78.3,0.7,0.3,36573,20.5,0
"2754","Texas","Van Zandt",0.116,0.364,206783,96,36.2,10.7,149,103,71,69,16,281,1.06,1.01,8.9,25.5,14.9,85.2,3.5,9.4,0.3,0.5,42802,15.5,0
"2755","Texas","Victoria",0.093,0.795,187042,91,47.9,10.2,149,103,71,69,16,281,1.06,1.01,9.9,27.7,16.8,50.5,5.8,41.8,0.9,0.2,46104,15.4,1
"2756","Texas","Walker",0.109,0.389,255114,92,31,12.2,149,103,71,69,16,281,1.06,1.01,8.5,30.5,16,59.7,22.6,15.6,0.9,0.3,38244,23.5,0
"2757","Texas","Waller",0.168,0.5,110882,109,58.6,9.8,149,103,71,69,16,281,1.06,1.01,9.6,30.3,12.9,47.9,25.7,24.8,0.5,0.3,50653,15.5,1
"2758","Texas","Ward",0.196,0.853,109103,88,45.1,9.3,144,100,69,69,16,257,1.05,1,9.8,27.8,14,46.7,5.5,46.2,0.3,0.5,42595,16.4,0
"2759","Texas","Washington",0.188,0.527,220706,86,37.9,8.7,149,103,71,69,16,281,1.06,1.01,11.7,29.8,12.9,68.5,17.2,12.1,1.3,0.2,46210,13.6,0
"2760","Texas","Webb",0.186,0.929,310775,91,45.4,6.5,144,100,69,69,16,257,1.05,1,9.1,28,15.4,4.6,0.2,94.6,0.4,0.1,36537,26.6,1
"2761","Texas","Wharton",0.196,0.711,181841,93,50,9,149,103,71,69,16,281,1.06,1.01,10.3,30.5,19.6,48.8,14,35.9,0.5,0.2,41678,16.3,0
"2762","Texas","Wheeler",0.631,1.467,38008,76,31.2,12.6,144,100,69,69,16,257,1.05,1,10.7,27.3,10.8,74,3.6,20.2,0.6,0.7,43124,12,0
"2763","Texas","Wichita",0.117,0.668,195123,93,40.5,10.3,144,100,69,69,16,257,1.05,1,10.2,26.4,14.8,69.6,10.2,15.1,2,0.9,44392,13.9,1
"2764","Texas","Wilbarger",0.144,0.726,199612,77,50.8,10.4,144,100,69,69,16,257,1.05,1,10,27.4,14.4,63.4,9,25,0.9,0.7,38536,15.9,0
"2765","Texas","Willacy",0.049,1.311,215448,85,20.3,2,144,100,69,69,16,257,1.05,1,8.8,27.6,18,11,2.1,86.4,0.2,0.1,29079,30.6,0
"2766","Texas","Williamson",0.075,0.218,250555,95,20.6,7.7,235,118,68,120,17,314,1.11,0.99,7.4,24.1,12.8,66.8,6.1,21.2,4.1,0.4,69745,6.2,1
"2767","Texas","Wilson",0.153,0.446,166657,100,31.6,10.4,235,118,68,120,17,314,1.11,0.99,9.5,27.3,18.1,58.4,2.2,37.8,0.4,0.3,54206,11.1,1
"2768","Texas","Winkler",0.461,1.348,60752,83,28.9,14.2,144,100,69,69,16,257,1.05,1,9.7,26.4,14.6,45.5,2.3,51.2,0.2,0.3,45917,14.5,0
"2769","Texas","Wise",0.104,0.308,163901,94,25.9,10.5,149,103,71,69,16,281,1.06,1.01,8.5,29.1,15.1,81.3,1.7,14.9,0.4,0.6,56290,9.7,1
"2770","Texas","Wood",0.12,0.424,185851,91,40.8,10,149,103,71,69,16,281,1.06,1.01,11.3,27.5,11.7,84.6,6,7.8,0.3,0.4,41529,14.5,0
"2771","Texas","Yoakum",0.405,0.792,81483,92,41.1,15.2,144,100,69,69,16,257,1.05,1,9.3,27.5,12.9,44,1.3,53.9,0.1,0.5,50317,12.9,0
"2772","Texas","Young",0.113,0.569,205652,92,36.5,9.8,144,100,69,69,16,257,1.05,1,10.5,26.4,13.7,81.8,1.8,14.4,0.3,0.6,39898,15.2,0
"2773","Texas","Zapata",0.295,1.589,94131,89,25.9,2.9,144,100,69,69,16,257,1.05,1,8.8,26.8,13,11,0.2,88.3,0.2,0.1,32249,26.2,0
